px,py,pz,alvox,alvoy,alvoz,acao0,acao1,acao2,acao3,acao4,acao5
9,49,23,5,5,48,0,0,0,1,0,0
6,49,31,22,10,48,0,0,0,1,0,0
13,18,18,14,33,29,0,0,1,0,0,0
27,38,18,38,35,42,1,0,0,0,0,0
20,27,16,27,23,42,1,0,0,0,0,0
14,10,1,44,8,36,1,0,0,0,0,0
24,31,0,9,8,1,0,0,0,1,0,0
38,8,5,49,25,42,1,0,0,0,0,0
13,22,3,13,45,24,0,0,1,0,0,0
0,40,27,0,41,43,1,0,0,0,0,0
13,43,12,36,12,5,0,0,0,1,0,0
2,9,30,46,4,27,0,0,0,0,1,0
21,9,32,12,32,41,0,0,1,0,0,0
0,1,34,35,10,36,0,0,0,0,1,0
25,36,20,38,5,19,0,0,0,1,0,0
18,2,7,40,13,0,0,0,0,0,1,0
14,42,48,26,23,20,0,1,0,0,0,0
33,44,46,11,4,27,0,0,0,1,0,0
22,40,0,11,11,6,0,0,0,1,0,0
7,33,24,30,31,30,0,0,0,0,1,0
37,22,30,38,39,11,0,1,0,0,0,0
29,44,17,20,34,47,1,0,0,0,0,0
20,16,19,46,43,30,0,0,1,0,0,0
32,12,4,45,8,35,1,0,0,0,0,0
33,12,6,14,16,21,0,0,0,0,0,1
7,43,41,4,19,37,0,0,0,1,0,0
48,17,6,6,11,41,0,0,0,0,0,1
10,13,15,28,28,4,0,0,0,0,1,0
13,19,45,42,42,20,0,0,0,0,1,0
9,33,12,44,28,16,0,0,0,0,1,0
15,21,3,19,46,39,1,0,0,0,0,0
49,25,46,13,42,35,0,0,0,0,0,1
47,26,46,5,49,27,0,0,0,0,0,1
44,4,24,25,36,15,0,0,1,0,0,0
19,2,10,34,19,22,0,0,1,0,0,0
49,25,37,44,20,13,0,1,0,0,0,0
46,41,41,19,13,0,0,1,0,0,0,0
47,31,45,48,4,34,0,0,0,1,0,0
16,18,15,30,45,11,0,0,1,0,0,0
35,4,23,25,48,14,0,0,1,0,0,0
48,22,38,29,44,49,0,0,1,0,0,0
21,28,45,1,11,28,0,0,0,0,0,1
39,15,47,30,36,8,0,1,0,0,0,0
25,6,32,20,17,13,0,1,0,0,0,0
8,1,41,1,48,20,0,0,1,0,0,0
10,15,31,34,6,48,0,0,0,0,1,0
9,37,21,48,25,11,0,0,0,0,1,0
1,21,31,14,22,5,0,1,0,0,0,0
10,26,16,37,32,41,0,0,0,0,1,0
11,4,4,6,22,22,1,0,0,0,0,0
49,12,26,9,2,35,0,0,0,0,0,1
27,33,18,41,21,2,0,1,0,0,0,0
28,34,31,2,41,3,0,1,0,0,0,0
4,40,5,23,9,20,0,0,0,1,0,0
15,20,14,5,21,1,0,1,0,0,0,0
36,20,13,10,22,34,0,0,0,0,0,1
17,0,43,5,21,23,0,0,1,0,0,0
12,1,17,23,44,29,0,0,1,0,0,0
5,11,28,47,19,36,0,0,0,0,1,0
27,14,7,31,19,30,1,0,0,0,0,0
23,13,15,5,28,20,0,0,0,0,0,1
44,0,6,32,23,4,0,0,1,0,0,0
31,49,25,8,34,26,0,0,0,0,0,1
33,22,26,37,13,42,1,0,0,0,0,0
38,10,13,9,34,5,0,0,0,0,0,1
33,21,12,43,47,43,1,0,0,0,0,0
1,17,26,26,41,35,0,0,0,0,1,0
48,6,19,30,35,21,0,0,1,0,0,0
1,20,6,1,30,23,1,0,0,0,0,0
47,41,42,21,30,23,0,0,0,0,0,1
10,28,46,9,6,48,0,0,0,1,0,0
2,8,36,12,15,36,0,0,0,0,1,0
43,49,9,30,49,22,1,0,0,0,0,0
22,25,13,31,31,13,0,0,0,0,1,0
29,27,32,23,41,12,0,1,0,0,0,0
3,17,28,13,27,15,0,1,0,0,0,0
30,7,15,9,15,32,0,0,0,0,0,1
4,31,21,9,47,4,0,1,0,0,0,0
29,32,6,10,33,32,1,0,0,0,0,0
29,4,20,43,20,13,0,0,1,0,0,0
41,27,28,35,26,26,0,0,0,0,0,1
20,32,41,20,15,14,0,1,0,0,0,0
37,26,11,26,7,21,0,0,0,1,0,0
22,9,35,31,40,17,0,0,1,0,0,0
27,47,6,15,48,46,1,0,0,0,0,0
29,30,27,40,34,31,0,0,0,0,1,0
42,31,9,4,24,2,0,0,0,0,0,1
47,18,24,11,22,45,0,0,0,0,0,1
34,22,37,2,2,1,0,1,0,0,0,0
24,34,10,7,34,2,0,0,0,0,0,1
13,27,24,24,2,3,0,0,0,1,0,0
29,23,49,3,6,46,0,0,0,0,0,1
11,2,29,24,18,21,0,0,1,0,0,0
15,26,21,37,3,41,0,0,0,1,0,0
34,45,5,46,26,0,0,0,0,1,0,0
6,24,1,40,14,10,0,0,0,0,1,0
13,9,0,12,36,6,0,0,1,0,0,0
33,1,2,13,36,43,1,0,0,0,0,0
19,17,1,12,33,47,1,0,0,0,0,0
14,25,37,7,42,25,0,0,1,0,0,0
40,8,17,12,24,33,0,0,0,0,0,1
23,36,35,26,9,7,0,1,0,0,0,0
43,37,6,34,33,4,0,0,0,0,0,1
5,40,36,43,37,7,0,0,0,0,1,0
45,38,33,3,27,22,0,0,0,0,0,1
35,8,4,22,14,42,1,0,0,0,0,0
43,11,5,7,16,42,1,0,0,0,0,0
33,15,38,47,23,10,0,1,0,0,0,0
8,8,24,31,36,8,0,0,1,0,0,0
16,13,29,47,18,4,0,0,0,0,1,0
0,23,38,2,14,22,0,1,0,0,0,0
5,15,9,20,44,4,0,0,1,0,0,0
26,36,36,32,22,21,0,1,0,0,0,0
29,28,36,49,7,23,0,0,0,1,0,0
12,36,14,1,26,44,1,0,0,0,0,0
6,49,0,44,17,4,0,0,0,0,1,0
30,30,32,21,10,28,0,0,0,1,0,0
10,38,13,34,21,16,0,0,0,0,1,0
28,48,11,37,6,19,0,0,0,1,0,0
17,4,49,23,1,26,0,1,0,0,0,0
24,36,40,26,2,33,0,0,0,1,0,0
17,32,30,23,27,33,0,0,0,0,1,0
5,25,26,13,22,14,0,1,0,0,0,0
2,44,36,24,28,10,0,1,0,0,0,0
1,29,8,34,9,16,0,0,0,0,1,0
20,47,30,2,29,34,0,0,0,1,0,0
19,0,40,21,3,49,1,0,0,0,0,0
28,41,33,16,31,48,1,0,0,0,0,0
15,20,20,6,23,5,0,1,0,0,0,0
44,26,41,45,28,4,0,1,0,0,0,0
16,22,44,44,9,3,0,1,0,0,0,0
16,49,4,49,11,33,0,0,0,1,0,0
36,25,30,34,49,33,0,0,1,0,0,0
3,47,43,31,17,10,0,1,0,0,0,0
12,48,46,1,6,24,0,0,0,1,0,0
32,38,32,35,24,37,0,0,0,1,0,0
44,35,26,9,18,12,0,0,0,0,0,1
19,29,4,3,19,43,1,0,0,0,0,0
3,20,9,10,1,0,0,0,0,1,0,0
16,41,7,42,21,22,0,0,0,0,1,0
4,0,37,47,39,15,0,0,0,0,1,0
32,36,29,34,31,30,0,0,0,1,0,0
42,5,1,46,48,36,0,0,1,0,0,0
36,14,10,29,24,43,1,0,0,0,0,0
19,34,3,7,11,1,0,0,0,1,0,0
5,24,25,13,44,41,0,0,1,0,0,0
23,42,47,21,31,47,0,0,0,1,0,0
40,46,49,37,37,25,0,1,0,0,0,0
49,47,46,13,23,39,0,0,0,0,0,1
4,48,8,8,42,38,1,0,0,0,0,0
29,19,39,17,47,19,0,0,1,0,0,0
11,27,4,44,16,6,0,0,0,0,1,0
25,34,29,26,14,8,0,1,0,0,0,0
44,32,19,34,33,6,0,1,0,0,0,0
9,35,37,11,34,7,0,1,0,0,0,0
32,32,42,24,3,36,0,0,0,1,0,0
4,15,48,1,23,19,0,1,0,0,0,0
19,41,16,17,4,33,0,0,0,1,0,0
33,17,33,30,25,24,0,1,0,0,0,0
14,11,46,4,30,34,0,0,1,0,0,0
18,1,45,20,34,46,0,0,1,0,0,0
42,19,20,25,17,3,0,1,0,0,0,0
30,19,13,49,33,5,0,0,0,0,1,0
45,26,31,41,9,42,0,0,0,1,0,0
13,35,5,22,31,12,0,0,0,0,1,0
42,20,32,23,29,42,0,0,0,0,0,1
33,37,29,4,13,7,0,0,0,0,0,1
11,5,41,49,28,36,0,0,0,0,1,0
15,8,21,29,8,12,0,0,0,0,1,0
25,30,39,20,6,2,0,1,0,0,0,0
11,48,24,8,35,28,0,0,0,1,0,0
10,41,18,20,49,6,0,1,0,0,0,0
34,48,40,35,29,14,0,1,0,0,0,0
49,22,9,3,13,5,0,0,0,0,0,1
23,34,20,24,47,21,0,0,1,0,0,0
19,49,49,25,48,24,0,1,0,0,0,0
38,5,38,33,48,4,0,0,1,0,0,0
1,7,33,1,9,38,1,0,0,0,0,0
40,28,14,14,22,46,1,0,0,0,0,0
22,0,39,0,6,47,0,0,0,0,0,1
20,33,30,30,27,22,0,0,0,0,1,0
45,3,4,38,32,39,1,0,0,0,0,0
33,8,27,20,3,9,0,1,0,0,0,0
46,19,42,21,28,31,0,0,0,0,0,1
36,26,19,44,6,22,0,0,0,1,0,0
35,18,7,5,45,23,0,0,0,0,0,1
31,21,18,41,7,15,0,0,0,1,0,0
3,0,1,45,31,47,1,0,0,0,0,0
19,33,17,8,18,44,1,0,0,0,0,0
0,6,29,13,19,11,0,1,0,0,0,0
24,41,11,7,17,28,0,0,0,1,0,0
0,21,21,27,44,48,1,0,0,0,0,0
2,3,33,37,36,30,0,0,0,0,1,0
1,22,2,2,39,10,0,0,1,0,0,0
37,47,44,30,16,20,0,0,0,1,0,0
12,28,37,24,8,29,0,0,0,1,0,0
23,38,34,10,45,36,0,0,0,0,0,1
36,34,40,30,17,39,0,0,0,1,0,0
22,28,45,29,42,17,0,1,0,0,0,0
12,24,28,7,26,8,0,1,0,0,0,0
25,29,11,43,41,11,0,0,0,0,1,0
0,25,13,6,39,35,1,0,0,0,0,0
25,4,47,3,43,6,0,1,0,0,0,0
45,35,7,29,2,28,0,0,0,1,0,0
47,36,42,34,33,46,0,0,0,0,0,1
42,36,46,37,11,7,0,1,0,0,0,0
35,28,45,21,4,15,0,1,0,0,0,0
19,27,43,27,41,47,0,0,1,0,0,0
47,29,26,32,8,10,0,0,0,1,0,0
24,36,46,14,2,48,0,0,0,1,0,0
39,7,1,45,24,28,1,0,0,0,0,0
32,2,17,17,44,14,0,0,1,0,0,0
14,8,26,13,25,47,1,0,0,0,0,0
33,9,15,2,18,41,0,0,0,0,0,1
0,37,11,8,16,36,1,0,0,0,0,0
13,4,35,44,17,29,0,0,0,0,1,0
0,41,38,8,27,10,0,1,0,0,0,0
19,3,25,36,12,3,0,1,0,0,0,0
21,48,3,41,22,35,1,0,0,0,0,0
2,34,7,23,26,9,0,0,0,0,1,0
36,28,8,40,0,26,0,0,0,1,0,0
1,7,15,2,46,22,0,0,1,0,0,0
7,49,30,4,33,20,0,0,0,1,0,0
19,42,29,14,12,28,0,0,0,1,0,0
6,42,48,2,38,41,0,1,0,0,0,0
32,0,33,5,41,30,0,0,1,0,0,0
42,2,34,37,28,13,0,0,1,0,0,0
35,7,15,6,43,38,0,0,1,0,0,0
38,29,17,29,26,26,1,0,0,0,0,0
36,25,40,44,28,18,0,1,0,0,0,0
45,37,2,29,6,15,0,0,0,1,0,0
48,8,9,14,11,37,0,0,0,0,0,1
41,32,26,12,20,16,0,0,0,0,0,1
23,31,46,46,32,41,0,0,0,0,1,0
48,20,1,2,41,49,1,0,0,0,0,0
21,42,19,45,48,32,0,0,0,0,1,0
28,49,3,33,45,45,1,0,0,0,0,0
35,41,39,11,41,45,0,0,0,0,0,1
41,2,1,0,5,1,0,0,0,0,0,1
36,31,21,22,29,1,0,1,0,0,0,0
47,41,29,20,15,43,0,0,0,0,0,1
42,40,41,44,13,38,0,0,0,1,0,0
13,17,21,12,37,19,0,0,1,0,0,0
44,24,11,34,32,37,1,0,0,0,0,0
24,48,16,3,42,34,0,0,0,0,0,1
16,2,6,22,14,34,1,0,0,0,0,0
15,4,17,31,32,37,0,0,1,0,0,0
43,1,49,8,5,45,0,0,0,0,0,1
48,30,24,18,3,11,0,0,0,0,0,1
2,26,45,38,25,32,0,0,0,0,1,0
3,20,26,2,35,20,0,0,1,0,0,0
1,3,27,20,47,15,0,0,1,0,0,0
2,45,15,43,7,36,0,0,0,0,1,0
19,10,11,49,6,36,0,0,0,0,1,0
44,34,17,18,7,49,1,0,0,0,0,0
14,21,17,29,27,26,0,0,0,0,1,0
47,40,33,37,34,41,0,0,0,0,0,1
6,48,14,24,5,16,0,0,0,1,0,0
25,45,2,17,42,25,1,0,0,0,0,0
16,45,25,48,30,32,0,0,0,0,1,0
9,38,35,40,44,18,0,0,0,0,1,0
13,37,32,46,16,5,0,0,0,0,1,0
45,32,42,38,5,2,0,1,0,0,0,0
41,49,41,23,30,30,0,0,0,1,0,0
6,42,36,29,13,41,0,0,0,1,0,0
12,21,0,12,45,39,1,0,0,0,0,0
22,22,15,9,28,20,0,0,0,0,0,1
10,6,28,43,31,43,0,0,0,0,1,0
25,13,24,16,20,44,1,0,0,0,0,0
16,10,31,40,25,46,0,0,0,0,1,0
8,46,41,8,31,4,0,1,0,0,0,0
20,9,36,6,25,3,0,1,0,0,0,0
20,9,25,43,42,4,0,0,1,0,0,0
34,24,26,19,35,48,1,0,0,0,0,0
10,18,2,19,7,43,1,0,0,0,0,0
34,22,27,22,0,43,0,0,0,1,0,0
34,30,10,48,43,2,0,0,0,0,1,0
33,20,23,41,21,29,0,0,0,0,1,0
1,12,31,14,42,39,0,0,1,0,0,0
47,0,42,25,17,28,0,0,0,0,0,1
43,25,19,13,48,8,0,0,0,0,0,1
9,27,7,41,30,40,1,0,0,0,0,0
11,43,17,40,2,22,0,0,0,1,0,0
27,0,25,4,48,29,0,0,1,0,0,0
32,10,19,29,36,43,0,0,1,0,0,0
23,13,12,46,1,5,0,0,0,0,1,0
42,20,42,4,24,22,0,0,0,0,0,1
11,18,13,11,27,13,0,0,1,0,0,0
13,14,29,43,3,19,0,0,0,0,1,0
14,37,31,37,22,32,0,0,0,0,1,0
17,19,44,33,44,31,0,0,1,0,0,0
44,47,0,3,36,41,1,0,0,0,0,0
43,17,16,19,14,29,0,0,0,0,0,1
42,45,4,20,41,15,0,0,0,0,0,1
23,27,35,9,18,39,0,0,0,0,0,1
18,38,37,22,4,21,0,0,0,1,0,0
32,49,25,8,19,27,0,0,0,1,0,0
44,30,13,24,39,38,1,0,0,0,0,0
35,22,12,29,1,49,1,0,0,0,0,0
45,19,2,24,9,11,0,0,0,0,0,1
34,20,17,4,8,40,0,0,0,0,0,1
46,10,11,8,22,21,0,0,0,0,0,1
22,34,15,42,36,21,0,0,0,0,1,0
47,15,45,38,37,45,0,0,1,0,0,0
46,33,48,21,9,49,0,0,0,0,0,1
30,30,48,4,18,23,0,0,0,0,0,1
15,13,1,14,13,4,1,0,0,0,0,0
0,36,11,34,24,11,0,0,0,0,1,0
14,37,10,14,17,44,1,0,0,0,0,0
25,32,7,7,26,9,0,0,0,0,0,1
43,18,37,46,26,32,0,0,1,0,0,0
39,38,8,10,4,6,0,0,0,1,0,0
36,31,4,22,42,18,1,0,0,0,0,0
12,26,18,12,15,43,1,0,0,0,0,0
27,16,39,44,1,44,0,0,0,0,1,0
38,19,20,3,10,24,0,0,0,0,0,1
11,34,2,42,37,14,0,0,0,0,1,0
15,49,9,25,6,41,0,0,0,1,0,0
29,2,37,47,19,22,0,0,0,0,1,0
35,41,16,45,28,29,1,0,0,0,0,0
33,18,21,22,37,24,0,0,1,0,0,0
21,7,49,44,7,17,0,1,0,0,0,0
47,30,10,30,11,10,0,0,0,1,0,0
28,21,11,40,42,32,1,0,0,0,0,0
28,28,19,32,23,38,1,0,0,0,0,0
48,10,2,8,26,41,0,0,0,0,0,1
15,4,3,2,40,0,0,0,1,0,0,0
30,35,32,1,0,30,0,0,0,1,0,0
9,11,29,2,18,8,0,1,0,0,0,0
34,48,11,5,0,3,0,0,0,1,0,0
3,1,37,22,44,7,0,0,1,0,0,0
43,48,7,47,0,26,0,0,0,1,0,0
45,44,27,40,0,41,0,0,0,1,0,0
15,31,36,34,38,31,0,0,0,0,1,0
12,44,10,30,12,38,0,0,0,1,0,0
20,25,21,31,43,35,0,0,1,0,0,0
1,47,10,29,23,31,0,0,0,0,1,0
49,30,6,22,9,37,1,0,0,0,0,0
46,22,8,47,44,48,1,0,0,0,0,0
36,8,41,49,41,7,0,1,0,0,0,0
7,35,46,36,10,42,0,0,0,0,1,0
39,49,43,2,2,1,0,0,0,1,0,0
41,9,5,35,8,23,1,0,0,0,0,0
43,25,23,38,22,6,0,1,0,0,0,0
18,25,22,44,20,19,0,0,0,0,1,0
0,38,7,24,0,42,0,0,0,1,0,0
15,11,18,33,6,7,0,0,0,0,1,0
0,6,17,40,17,7,0,0,0,0,1,0
40,23,38,4,24,26,0,0,0,0,0,1
28,32,7,23,42,3,0,0,1,0,0,0
48,37,18,0,0,46,0,0,0,0,0,1
48,25,35,6,16,6,0,0,0,0,0,1
16,2,5,34,39,15,0,0,1,0,0,0
12,21,6,48,10,36,0,0,0,0,1,0
30,48,21,7,47,29,0,0,0,0,0,1
41,23,8,22,8,44,1,0,0,0,0,0
44,28,44,11,47,8,0,1,0,0,0,0
15,14,37,10,2,36,0,0,0,1,0,0
14,28,45,29,29,4,0,1,0,0,0,0
17,30,40,42,45,28,0,0,0,0,1,0
7,10,31,0,15,2,0,1,0,0,0,0
44,40,34,25,40,46,0,0,0,0,0,1
6,14,1,26,12,31,1,0,0,0,0,0
41,49,4,28,44,42,1,0,0,0,0,0
31,28,5,15,13,0,0,0,0,0,0,1
22,0,16,14,3,8,0,1,0,0,0,0
46,33,12,3,38,42,0,0,0,0,0,1
30,18,24,44,30,19,0,0,0,0,1,0
23,34,32,25,42,12,0,1,0,0,0,0
1,1,12,38,38,16,0,0,1,0,0,0
2,44,46,39,27,37,0,0,0,0,1,0
40,12,41,4,1,3,0,1,0,0,0,0
29,48,22,46,11,36,0,0,0,1,0,0
9,28,33,48,29,37,0,0,0,0,1,0
19,31,48,26,19,4,0,1,0,0,0,0
45,46,46,27,42,46,0,0,0,0,0,1
25,22,43,17,17,26,0,1,0,0,0,0
10,22,31,11,36,16,0,1,0,0,0,0
45,20,22,4,41,9,0,0,0,0,0,1
23,2,41,46,16,14,0,1,0,0,0,0
49,33,8,17,36,17,0,0,0,0,0,1
1,38,44,31,13,22,0,0,0,0,1,0
46,18,10,9,5,43,0,0,0,0,0,1
11,3,4,18,44,6,0,0,1,0,0,0
39,18,32,15,1,20,0,0,0,0,0,1
26,37,28,26,38,38,1,0,0,0,0,0
1,42,3,49,30,14,0,0,0,0,1,0
40,19,20,10,33,25,0,0,0,0,0,1
42,2,39,41,13,23,0,1,0,0,0,0
11,36,35,38,44,10,0,0,0,0,1,0
28,24,18,13,22,38,1,0,0,0,0,0
32,1,5,39,45,47,0,0,1,0,0,0
8,45,33,9,40,17,0,1,0,0,0,0
12,26,25,1,23,34,0,0,0,0,0,1
46,3,32,9,47,40,0,0,1,0,0,0
30,17,24,47,37,18,0,0,1,0,0,0
38,39,19,23,12,0,0,0,0,1,0,0
49,0,28,12,0,29,0,0,0,0,0,1
31,13,26,18,7,38,0,0,0,0,0,1
34,24,23,39,15,11,0,1,0,0,0,0
21,18,12,23,40,16,0,0,1,0,0,0
8,2,9,33,23,9,0,0,0,0,1,0
42,44,45,5,31,0,0,1,0,0,0,0
30,23,19,27,8,12,0,0,0,1,0,0
43,4,46,11,33,10,0,1,0,0,0,0
5,28,29,38,43,45,0,0,0,0,1,0
31,23,18,41,2,19,0,0,0,1,0,0
15,40,32,46,9,21,0,0,0,1,0,0
47,19,28,30,44,13,0,0,1,0,0,0
25,5,0,46,44,6,0,0,1,0,0,0
21,36,45,48,15,3,0,1,0,0,0,0
32,39,21,19,25,7,0,1,0,0,0,0
14,13,24,23,43,39,0,0,1,0,0,0
29,23,11,44,13,33,1,0,0,0,0,0
35,13,33,12,10,42,0,0,0,0,0,1
44,33,9,20,30,36,1,0,0,0,0,0
44,9,36,12,46,22,0,0,1,0,0,0
5,16,20,19,7,44,1,0,0,0,0,0
21,9,21,5,20,2,0,1,0,0,0,0
23,44,27,25,0,27,0,0,0,1,0,0
16,45,5,22,27,41,1,0,0,0,0,0
25,22,30,29,14,5,0,1,0,0,0,0
37,4,8,43,12,49,1,0,0,0,0,0
5,22,16,43,12,48,0,0,0,0,1,0
16,49,5,26,33,43,1,0,0,0,0,0
26,23,28,42,26,17,0,0,0,0,1,0
17,47,41,4,43,18,0,1,0,0,0,0
25,31,8,23,0,7,0,0,0,1,0,0
25,8,28,3,5,5,0,1,0,0,0,0
2,13,31,20,42,13,0,0,1,0,0,0
37,18,3,18,9,31,1,0,0,0,0,0
24,19,15,24,33,7,0,0,1,0,0,0
1,40,48,5,0,24,0,0,0,1,0,0
41,22,45,5,42,42,0,0,0,0,0,1
11,49,15,28,38,15,0,0,0,0,1,0
49,6,5,45,18,47,1,0,0,0,0,0
47,37,40,33,5,34,0,0,0,1,0,0
17,17,14,44,49,5,0,0,1,0,0,0
29,42,31,11,49,32,0,0,0,0,0,1
7,33,0,19,34,30,1,0,0,0,0,0
47,35,49,49,45,46,0,0,1,0,0,0
33,9,39,21,17,0,0,1,0,0,0,0
20,39,37,4,48,12,0,1,0,0,0,0
49,20,42,28,5,42,0,0,0,0,0,1
15,13,18,21,10,15,0,0,0,0,1,0
29,15,42,21,23,46,0,0,1,0,0,0
30,32,23,4,31,22,0,0,0,0,0,1
11,49,47,32,25,47,0,0,0,1,0,0
45,39,44,31,7,46,0,0,0,1,0,0
42,30,38,47,39,35,0,0,1,0,0,0
31,21,13,10,12,9,0,0,0,0,0,1
2,27,7,13,5,13,0,0,0,1,0,0
41,37,3,44,13,25,0,0,0,1,0,0
35,1,2,19,42,34,0,0,1,0,0,0
38,30,25,6,28,40,0,0,0,0,0,1
21,4,15,20,42,35,0,0,1,0,0,0
31,36,12,43,15,28,0,0,0,1,0,0
7,34,25,36,7,42,0,0,0,0,1,0
5,37,1,11,9,6,0,0,0,1,0,0
19,16,42,18,10,41,0,0,0,1,0,0
2,11,37,34,27,25,0,0,0,0,1,0
0,29,14,26,20,15,0,0,0,0,1,0
11,24,19,3,17,15,0,0,0,0,0,1
34,29,45,3,45,1,0,1,0,0,0,0
23,4,15,20,10,3,0,1,0,0,0,0
22,41,45,8,0,20,0,0,0,1,0,0
26,33,39,42,5,3,0,1,0,0,0,0
42,46,32,13,27,48,0,0,0,0,0,1
39,18,35,40,26,28,0,0,1,0,0,0
43,42,35,37,9,24,0,0,0,1,0,0
36,8,2,8,23,16,0,0,0,0,0,1
32,26,25,43,38,15,0,0,1,0,0,0
39,20,25,21,5,33,0,0,0,0,0,1
31,32,33,44,42,4,0,1,0,0,0,0
12,42,22,40,11,40,0,0,0,1,0,0
19,3,14,9,2,27,1,0,0,0,0,0
42,25,3,5,5,9,0,0,0,0,0,1
45,41,8,29,27,24,1,0,0,0,0,0
46,27,45,22,22,19,0,1,0,0,0,0
19,41,38,29,49,10,0,1,0,0,0,0
27,14,22,12,6,23,0,0,0,0,0,1
27,9,43,18,37,32,0,0,1,0,0,0
41,25,46,16,33,24,0,0,0,0,0,1
35,8,37,43,39,0,0,1,0,0,0,0
34,25,10,33,6,30,1,0,0,0,0,0
39,16,10,46,27,41,1,0,0,0,0,0
3,29,3,36,36,23,0,0,0,0,1,0
38,13,20,6,20,29,0,0,0,0,0,1
11,48,1,43,29,42,1,0,0,0,0,0
28,35,11,43,27,18,0,0,0,0,1,0
8,15,12,0,9,43,1,0,0,0,0,0
31,6,22,43,4,4,0,1,0,0,0,0
14,21,44,35,7,37,0,0,0,0,1,0
14,27,43,32,13,44,0,0,0,0,1,0
18,30,45,36,43,15,0,1,0,0,0,0
41,2,8,40,8,22,1,0,0,0,0,0
24,0,13,29,25,6,0,0,1,0,0,0
40,19,47,46,34,15,0,1,0,0,0,0
3,47,4,30,0,28,0,0,0,1,0,0
15,14,10,0,20,21,0,0,0,0,0,1
44,49,40,9,46,12,0,0,0,0,0,1
7,3,22,38,22,48,0,0,0,0,1,0
12,15,45,11,25,17,0,1,0,0,0,0
39,39,3,11,0,22,0,0,0,1,0,0
3,9,46,16,3,17,0,1,0,0,0,0
32,37,2,45,13,47,1,0,0,0,0,0
1,5,44,26,20,32,0,0,0,0,1,0
38,26,5,41,42,22,1,0,0,0,0,0
2,7,13,6,34,41,1,0,0,0,0,0
0,47,19,0,39,16,0,0,0,1,0,0
40,15,44,13,17,30,0,0,0,0,0,1
32,13,26,25,37,31,0,0,1,0,0,0
24,21,27,42,4,19,0,0,0,0,1,0
48,28,30,17,10,4,0,0,0,0,0,1
23,44,45,2,38,47,0,0,0,0,0,1
31,48,6,43,17,12,0,0,0,1,0,0
31,36,27,14,18,46,1,0,0,0,0,0
2,5,13,35,22,19,0,0,0,0,1,0
2,19,31,13,28,10,0,1,0,0,0,0
15,3,16,21,32,14,0,0,1,0,0,0
40,28,42,6,45,1,0,1,0,0,0,0
40,38,46,10,10,49,0,0,0,0,0,1
34,0,8,45,41,35,0,0,1,0,0,0
25,28,37,32,30,20,0,1,0,0,0,0
18,47,34,39,36,46,0,0,0,0,1,0
11,31,43,35,29,15,0,1,0,0,0,0
23,15,28,18,31,40,0,0,1,0,0,0
35,40,6,2,7,29,0,0,0,1,0,0
19,13,26,4,20,9,0,1,0,0,0,0
36,4,6,30,18,45,1,0,0,0,0,0
20,47,31,18,41,46,1,0,0,0,0,0
17,12,36,29,32,45,0,0,1,0,0,0
13,5,35,21,42,24,0,0,1,0,0,0
10,23,34,37,2,18,0,0,0,0,1,0
47,6,17,37,11,20,0,0,0,0,0,1
24,39,44,33,49,6,0,1,0,0,0,0
19,30,29,28,16,47,1,0,0,0,0,0
48,3,45,48,32,31,0,0,1,0,0,0
28,10,48,5,24,12,0,1,0,0,0,0
44,40,29,48,38,34,1,0,0,0,0,0
24,49,21,33,26,24,0,0,0,1,0,0
48,30,13,21,43,31,0,0,0,0,0,1
46,21,31,26,28,29,0,0,0,0,0,1
4,45,37,26,12,42,0,0,0,1,0,0
14,6,43,3,33,21,0,0,1,0,0,0
35,45,38,35,13,7,0,0,0,1,0,0
29,22,36,47,16,39,0,0,0,0,1,0
43,26,15,3,12,8,0,0,0,0,0,1
5,4,26,15,21,27,0,0,1,0,0,0
47,40,0,41,26,17,1,0,0,0,0,0
36,21,19,34,34,32,1,0,0,0,0,0
8,3,2,6,48,5,0,0,1,0,0,0
6,27,0,39,3,35,1,0,0,0,0,0
46,0,47,35,23,29,0,0,1,0,0,0
25,12,29,13,33,12,0,0,1,0,0,0
4,32,29,2,35,42,1,0,0,0,0,0
23,5,22,6,25,36,0,0,1,0,0,0
5,49,39,28,29,17,0,0,0,0,1,0
12,15,10,28,19,48,1,0,0,0,0,0
5,47,27,40,17,31,0,0,0,0,1,0
27,12,0,28,43,22,0,0,1,0,0,0
0,34,39,37,21,35,0,0,0,0,1,0
6,10,6,23,24,15,0,0,0,0,1,0
16,28,17,41,27,1,0,0,0,0,1,0
12,32,36,11,27,9,0,1,0,0,0,0
15,15,43,6,41,48,0,0,1,0,0,0
41,16,7,22,44,44,1,0,0,0,0,0
12,14,34,43,26,22,0,0,0,0,1,0
20,14,20,14,16,11,0,1,0,0,0,0
2,37,30,31,38,44,0,0,0,0,1,0
46,12,37,47,33,32,0,0,1,0,0,0
9,1,4,33,11,1,0,0,0,0,1,0
3,8,39,30,39,34,0,0,1,0,0,0
6,13,7,14,26,33,1,0,0,0,0,0
40,8,1,20,19,12,0,0,0,0,0,1
7,42,22,13,26,0,0,1,0,0,0,0
44,38,43,44,9,27,0,0,0,1,0,0
2,30,38,2,46,24,0,0,1,0,0,0
2,15,20,25,39,9,0,0,1,0,0,0
28,26,14,34,15,20,0,0,0,1,0,0
14,44,48,3,40,29,0,1,0,0,0,0
