px,py,pz,alvox,alvoy,alvoz,choque0,choque1,choque2,choque3,choque4,choque5,acao0,acao1,acao2,acao3,acao4,acao5
39,23,41,4,25,1,0,0,0,0,0,0,1,0,0,0,0,0
49,24,47,34,31,30,0,0,0,0,0,0,1,0,0,0,0,0
22,20,28,45,44,10,0,0,0,0,0,0,0,0,0,1,0,0
45,30,6,34,28,49,0,0,0,0,0,0,0,1,0,0,0,0
35,26,19,50,12,24,0,0,0,0,0,0,0,0,0,0,0,1
32,49,19,5,29,24,0,0,0,0,0,0,0,0,0,0,1,0
30,29,6,10,1,32,0,0,0,0,0,0,0,0,1,0,0,0
7,17,30,21,5,6,0,0,0,0,0,0,1,0,0,0,0,0
43,21,18,5,5,27,0,0,0,0,0,0,0,0,0,0,1,0
19,29,43,11,37,48,0,0,0,0,0,0,0,0,0,1,0,0
42,41,17,33,34,48,0,0,0,0,0,0,0,1,0,0,0,0
39,11,37,19,49,48,0,0,0,0,0,0,0,0,0,1,0,0
20,22,41,29,16,50,0,0,0,0,0,0,0,1,0,0,0,0
46,41,14,7,15,26,0,0,0,0,0,0,0,0,0,0,1,0
11,20,30,42,49,12,0,0,0,0,0,0,0,0,0,0,0,1
1,40,39,21,43,25,0,0,0,0,0,0,0,0,0,0,0,1
39,19,37,7,26,45,0,0,0,0,0,0,0,0,0,0,1,0
15,26,15,21,50,18,0,0,0,0,0,0,0,0,0,1,0,0
24,26,14,49,1,35,0,0,0,0,0,0,0,0,1,0,0,0
4,21,18,50,23,42,0,0,0,0,0,0,0,0,0,0,0,1
35,49,40,11,26,50,0,0,0,0,0,0,0,0,0,0,1,0
11,33,6,1,30,42,0,0,0,0,0,0,0,1,0,0,0,0
19,34,8,42,0,41,0,0,0,0,0,0,0,0,1,0,0,0
12,12,25,22,16,22,0,0,0,0,0,0,0,0,0,0,0,1
37,21,46,45,17,32,0,0,0,0,0,0,1,0,0,0,0,0
43,6,22,34,19,16,0,0,0,0,0,0,0,0,0,1,0,0
45,39,1,15,9,40,0,0,0,0,0,0,0,1,0,0,0,0
18,25,46,35,47,45,0,0,0,0,0,0,0,0,0,1,0,0
50,7,8,31,46,43,0,0,0,0,0,0,0,0,0,1,0,0
14,22,10,18,17,37,0,0,0,0,0,0,0,1,0,0,0,0
17,17,25,17,3,0,0,0,0,0,0,0,1,0,0,0,0,0
26,37,0,29,26,17,0,0,0,0,0,0,0,1,0,0,0,0
7,42,30,15,39,29,0,0,0,0,0,0,0,0,0,0,0,1
23,36,38,6,8,28,0,0,0,0,0,0,0,0,1,0,0,0
15,21,2,38,36,5,0,0,0,0,0,0,0,0,0,0,0,1
0,14,8,39,16,41,0,0,0,0,0,0,0,0,0,0,0,1
19,48,40,15,42,36,0,0,0,0,0,0,0,0,1,0,0,0
36,19,21,23,3,44,0,0,0,0,0,0,0,1,0,0,0,0
24,44,47,8,15,31,0,0,0,0,0,0,0,0,1,0,0,0
42,19,29,14,10,0,0,0,0,0,0,0,1,0,0,0,0,0
7,4,22,50,26,6,0,0,0,0,0,0,0,0,0,0,0,1
39,3,3,12,11,17,0,0,0,0,0,0,0,0,0,0,1,0
23,23,42,48,6,7,0,0,0,0,0,0,1,0,0,0,0,0
8,2,6,49,49,50,0,0,0,0,0,0,0,0,0,1,0,0
30,42,5,18,44,23,0,0,0,0,0,0,0,1,0,0,0,0
48,37,46,24,7,37,0,0,0,0,0,0,0,0,1,0,0,0
13,50,21,13,48,12,0,0,0,0,0,0,1,0,0,0,0,0
43,5,13,7,28,21,0,0,0,0,0,0,0,0,0,0,1,0
24,48,6,26,45,14,0,0,0,0,0,0,0,1,0,0,0,0
40,17,25,22,2,19,0,0,0,0,0,0,0,0,0,0,1,0
48,35,50,35,28,18,0,0,0,0,0,0,1,0,0,0,0,0
37,40,48,29,42,26,0,0,0,0,0,0,1,0,0,0,0,0
15,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
45,44,8,49,25,9,0,0,0,0,0,0,0,0,1,0,0,0
1,29,45,3,42,20,0,0,0,0,0,0,1,0,0,0,0,0
27,40,35,50,48,0,0,0,0,0,0,0,1,0,0,0,0,0
47,10,18,16,41,34,0,0,0,0,0,0,0,0,0,1,0,0
11,39,0,40,7,10,0,0,0,0,0,0,0,0,1,0,0,0
38,22,27,50,46,21,0,0,0,0,0,0,0,0,0,1,0,0
10,15,19,25,20,17,0,0,0,0,0,0,0,0,0,0,0,1
49,39,40,0,6,27,0,0,0,0,0,0,0,0,0,0,1,0
18,44,48,45,6,18,0,0,0,0,0,0,0,0,1,0,0,0
33,17,26,22,1,44,0,0,0,0,0,0,0,1,0,0,0,0
1,12,33,48,7,23,0,0,0,0,0,0,0,0,0,0,0,1
14,29,44,43,24,17,0,0,0,0,0,0,0,0,0,0,0,1
48,3,12,39,21,37,0,0,0,0,0,0,0,1,0,0,0,0
26,12,31,5,43,15,0,0,0,0,0,0,0,0,0,1,0,0
13,0,27,23,8,0,0,0,0,0,0,0,1,0,0,0,0,0
42,29,41,13,41,17,0,0,0,0,0,0,0,0,0,0,1,0
26,38,43,4,21,15,0,0,0,0,0,0,1,0,0,0,0,0
30,33,17,44,31,23,0,0,0,0,0,0,0,0,0,0,0,1
30,32,43,1,12,22,0,0,0,0,0,0,0,0,0,0,1,0
34,47,13,14,45,5,0,0,0,0,0,0,0,0,0,0,1,0
35,48,0,10,24,30,0,0,0,0,0,0,0,1,0,0,0,0
2,9,19,27,27,24,0,0,0,0,0,0,0,0,0,0,0,1
36,27,6,50,0,15,0,0,0,0,0,0,0,0,1,0,0,0
15,31,38,31,19,38,0,0,0,0,0,0,0,0,0,0,0,1
6,49,23,17,3,25,0,0,0,0,0,0,0,0,1,0,0,0
34,37,40,13,41,5,0,0,0,0,0,0,1,0,0,0,0,0
35,9,36,37,34,41,0,0,0,0,0,0,0,0,0,1,0,0
19,31,42,16,33,11,0,0,0,0,0,0,1,0,0,0,0,0
10,28,1,17,7,30,0,0,0,0,0,0,0,1,0,0,0,0
30,15,10,23,38,1,0,0,0,0,0,0,0,0,0,1,0,0
44,15,49,42,1,7,0,0,0,0,0,0,1,0,0,0,0,0
14,33,29,8,16,1,0,0,0,0,0,0,1,0,0,0,0,0
2,20,2,11,26,34,0,0,0,0,0,0,0,1,0,0,0,0
45,23,35,29,16,35,0,0,0,0,0,0,0,0,0,0,1,0
31,26,4,35,20,43,0,0,0,0,0,0,0,1,0,0,0,0
15,27,39,14,40,36,0,0,0,0,0,0,0,0,0,1,0,0
45,42,2,28,14,28,0,0,0,0,0,0,0,0,1,0,0,0
32,39,32,6,25,19,0,0,0,0,0,0,0,0,0,0,1,0
43,26,16,41,2,20,0,0,0,0,0,0,0,0,1,0,0,0
43,22,9,1,40,2,0,0,0,0,0,0,0,0,0,0,1,0
3,30,24,5,50,29,0,0,0,0,0,0,0,0,0,1,0,0
30,17,33,18,9,44,0,0,0,0,0,0,0,0,0,0,1,0
18,46,17,17,31,9,0,0,0,0,0,0,0,0,1,0,0,0
13,5,2,21,8,1,0,0,0,0,0,0,0,0,0,0,0,1
2,45,41,33,33,2,0,0,0,0,0,0,1,0,0,0,0,0
38,42,24,31,36,44,0,0,0,0,0,0,0,1,0,0,0,0
43,32,38,45,15,47,0,0,0,0,0,0,0,0,1,0,0,0
0,21,12,40,19,9,0,0,0,0,0,0,0,0,0,0,0,1
23,3,19,23,37,25,0,0,0,0,0,0,0,0,0,1,0,0
6,41,39,31,34,4,0,0,0,0,0,0,1,0,0,0,0,0
30,0,41,33,28,47,0,0,0,0,0,0,0,0,0,1,0,0
31,42,34,11,35,28,0,0,0,0,0,0,0,0,0,0,1,0
49,36,20,40,3,19,0,0,0,0,0,0,0,0,1,0,0,0
15,34,21,6,28,1,0,0,0,0,0,0,1,0,0,0,0,0
9,50,43,40,46,22,0,0,0,0,0,0,0,0,0,0,0,1
35,37,21,34,49,32,0,0,0,0,0,0,0,0,0,1,0,0
30,15,22,39,34,5,0,0,0,0,0,0,0,0,0,1,0,0
18,50,29,18,33,23,0,0,0,0,0,0,0,0,1,0,0,0
38,14,11,19,30,14,0,0,0,0,0,0,0,0,0,0,1,0
10,6,40,8,33,12,0,0,0,0,0,0,1,0,0,0,0,0
21,17,40,19,13,24,0,0,0,0,0,0,1,0,0,0,0,0
23,0,40,20,37,12,0,0,0,0,0,0,0,0,0,1,0,0
34,7,31,26,31,40,0,0,0,0,0,0,0,0,0,1,0,0
47,18,16,29,16,44,0,0,0,0,0,0,0,1,0,0,0,0
22,8,15,29,19,47,0,0,0,0,0,0,0,1,0,0,0,0
43,12,18,23,16,45,0,0,0,0,0,0,0,1,0,0,0,0
18,13,33,27,34,32,0,0,0,0,0,0,0,0,0,1,0,0
4,25,9,7,2,44,0,0,0,0,0,0,0,1,0,0,0,0
10,22,21,23,7,32,0,0,0,0,0,0,0,0,1,0,0,0
28,39,32,49,30,4,0,0,0,0,0,0,1,0,0,0,0,0
21,30,37,18,40,24,0,0,0,0,0,0,1,0,0,0,0,0
21,30,35,25,16,8,0,0,0,0,0,0,1,0,0,0,0,0
5,5,25,38,9,36,0,0,0,0,0,0,0,0,0,0,0,1
32,39,46,45,8,28,0,0,0,0,0,0,0,0,1,0,0,0
43,13,45,49,49,36,0,0,0,0,0,0,0,0,0,1,0,0
42,18,44,41,14,46,0,0,0,0,0,0,0,0,1,0,0,0
15,23,37,5,34,24,0,0,0,0,0,0,1,0,0,0,0,0
1,47,6,10,27,25,0,0,0,0,0,0,0,0,1,0,0,0
49,19,48,20,49,11,0,0,0,0,0,0,1,0,0,0,0,0
0,4,41,37,35,44,0,0,0,0,0,0,0,0,0,0,0,1
3,15,23,3,9,6,0,0,0,0,0,0,1,0,0,0,0,0
50,33,41,44,22,31,0,0,0,0,0,0,0,0,1,0,0,0
28,22,35,6,31,0,0,0,0,0,0,0,1,0,0,0,0,0
26,22,2,7,21,39,0,0,0,0,0,0,0,1,0,0,0,0
24,4,38,44,24,1,0,0,0,0,0,0,1,0,0,0,0,0
14,17,13,19,12,48,0,0,0,0,0,0,0,1,0,0,0,0
4,48,40,28,42,35,0,0,0,0,0,0,0,0,0,0,0,1
46,45,29,47,35,23,0,0,0,0,0,0,0,0,1,0,0,0
0,26,8,1,1,43,0,0,0,0,0,0,0,1,0,0,0,0
2,19,34,0,36,1,0,0,0,0,0,0,1,0,0,0,0,0
3,0,11,21,36,4,0,0,0,0,0,0,0,0,0,1,0,0
6,9,18,2,14,19,0,0,0,0,0,0,0,0,0,1,0,0
21,6,32,33,32,7,0,0,0,0,0,0,0,0,0,1,0,0
0,3,34,23,19,34,0,0,0,0,0,0,0,0,0,0,0,1
26,41,30,50,28,6,0,0,0,0,0,0,1,0,0,0,0,0
4,48,43,35,12,1,0,0,0,0,0,0,1,0,0,0,0,0
27,1,16,2,22,15,0,0,0,0,0,0,0,0,0,0,1,0
3,10,43,18,7,15,0,0,0,0,0,0,1,0,0,0,0,0
42,25,35,16,31,40,0,0,0,0,0,0,0,0,0,0,1,0
18,25,45,36,10,5,0,0,0,0,0,0,1,0,0,0,0,0
39,50,25,8,1,7,0,0,0,0,0,0,0,0,1,0,0,0
35,19,41,43,46,26,0,0,0,0,0,0,0,0,0,1,0,0
2,3,25,9,29,24,0,0,0,0,0,0,0,0,0,1,0,0
4,7,33,34,13,26,0,0,0,0,0,0,0,0,0,0,0,1
7,32,44,33,0,17,0,0,0,0,0,0,0,0,1,0,0,0
42,0,20,10,36,22,0,0,0,0,0,0,0,0,0,1,0,0
24,16,37,33,48,47,0,0,0,0,0,0,0,0,0,1,0,0
41,10,23,33,26,44,0,0,0,0,0,0,0,1,0,0,0,0
43,27,28,1,38,31,0,0,0,0,0,0,0,0,0,0,1,0
38,38,4,43,17,6,0,0,0,0,0,0,0,0,1,0,0,0
43,21,11,13,49,16,0,0,0,0,0,0,0,0,0,0,1,0
28,50,14,32,10,45,0,0,0,0,0,0,0,0,1,0,0,0
33,10,32,33,39,2,0,0,0,0,0,0,1,0,0,0,0,0
33,6,6,25,50,41,0,0,0,0,0,0,0,0,0,1,0,0
4,43,41,29,14,42,0,0,0,0,0,0,0,0,1,0,0,0
7,32,20,12,40,14,0,0,0,0,0,0,0,0,0,1,0,0
36,3,22,27,47,18,0,0,0,0,0,0,0,0,0,1,0,0
33,35,49,0,19,9,0,0,0,0,0,0,1,0,0,0,0,0
47,47,35,20,43,13,0,0,0,0,0,0,0,0,0,0,1,0
4,45,1,19,33,8,0,0,0,0,0,0,0,0,0,0,0,1
49,36,50,40,23,6,0,0,0,0,0,0,1,0,0,0,0,0
15,24,19,16,40,28,0,0,0,0,0,0,0,0,0,1,0,0
17,50,50,3,43,40,0,0,0,0,0,0,0,0,0,0,1,0
25,4,15,4,40,31,0,0,0,0,0,0,0,0,0,1,0,0
8,12,35,34,2,23,0,0,0,0,0,0,0,0,0,0,0,1
19,28,2,37,5,19,0,0,0,0,0,0,0,0,1,0,0,0
36,19,18,4,29,38,0,0,0,0,0,0,0,0,0,0,1,0
39,20,37,14,31,5,0,0,0,0,0,0,1,0,0,0,0,0
36,36,24,10,18,11,0,0,0,0,0,0,0,0,0,0,1,0
13,9,6,4,30,29,0,0,0,0,0,0,0,1,0,0,0,0
2,20,24,10,26,39,0,0,0,0,0,0,0,1,0,0,0,0
2,11,23,41,31,10,0,0,0,0,0,0,0,0,0,0,0,1
22,8,48,12,16,27,0,0,0,0,0,0,1,0,0,0,0,0
12,8,1,1,37,28,0,0,0,0,0,0,0,0,0,1,0,0
46,2,26,23,3,27,0,0,0,0,0,0,0,0,0,0,1,0
38,6,15,29,31,30,0,0,0,0,0,0,0,0,0,1,0,0
0,2,39,10,29,24,0,0,0,0,0,0,0,0,0,1,0,0
14,19,29,38,46,24,0,0,0,0,0,0,0,0,0,1,0,0
26,5,0,23,47,28,0,0,0,0,0,0,0,0,0,1,0,0
21,20,12,20,27,9,0,0,0,0,0,0,0,0,0,1,0,0
28,22,21,41,41,29,0,0,0,0,0,0,0,0,0,1,0,0
8,3,19,11,40,50,0,0,0,0,0,0,0,0,0,1,0,0
48,44,37,41,21,7,0,0,0,0,0,0,1,0,0,0,0,0
19,32,37,31,26,34,0,0,0,0,0,0,0,0,0,0,0,1
1,35,17,49,39,39,0,0,0,0,0,0,0,0,0,0,0,1
27,16,48,9,42,36,0,0,0,0,0,0,0,0,0,1,0,0
5,16,16,1,34,18,0,0,0,0,0,0,0,0,0,1,0,0
12,38,9,10,37,17,0,0,0,0,0,0,0,1,0,0,0,0
39,28,13,23,28,33,0,0,0,0,0,0,0,1,0,0,0,0
42,39,27,34,6,38,0,0,0,0,0,0,0,0,1,0,0,0
48,2,44,1,3,48,0,0,0,0,0,0,0,0,0,0,1,0
11,18,22,43,29,44,0,0,0,0,0,0,0,0,0,0,0,1
47,21,20,50,22,27,0,0,0,0,0,0,0,1,0,0,0,0
24,25,22,37,24,14,0,0,0,0,0,0,0,0,0,0,0,1
19,43,12,17,6,30,0,0,0,0,0,0,0,0,1,0,0,0
37,49,21,9,16,47,0,0,0,0,0,0,0,0,1,0,0,0
49,37,41,12,8,18,0,0,0,0,0,0,0,0,0,0,1,0
0,36,27,16,40,5,0,0,0,0,0,0,1,0,0,0,0,0
23,31,6,20,25,10,0,0,0,0,0,0,0,0,1,0,0,0
28,44,42,46,37,40,0,0,0,0,0,0,0,0,0,0,0,1
9,33,33,7,35,32,0,0,0,0,0,0,0,0,0,1,0,0
7,18,14,20,35,2,0,0,0,0,0,0,0,0,0,1,0,0
38,13,3,24,45,20,0,0,0,0,0,0,0,0,0,1,0,0
20,5,46,24,38,50,0,0,0,0,0,0,0,0,0,1,0,0
2,35,47,27,42,48,0,0,0,0,0,0,0,0,0,0,0,1
1,37,45,4,40,6,0,0,0,0,0,0,1,0,0,0,0,0
30,37,30,20,7,48,0,0,0,0,0,0,0,0,1,0,0,0
40,31,38,28,4,24,0,0,0,0,0,0,0,0,1,0,0,0
9,22,36,40,24,43,0,0,0,0,0,0,0,0,0,0,0,1
5,5,16,43,25,25,0,0,0,0,0,0,0,0,0,0,0,1
10,27,48,35,43,49,0,0,0,0,0,0,0,0,0,0,0,1
6,40,36,27,25,41,0,0,0,0,0,0,0,0,0,0,0,1
27,42,26,4,23,45,0,0,0,0,0,0,0,0,0,0,1,0
42,37,35,17,22,20,0,0,0,0,0,0,0,0,0,0,1,0
49,42,34,44,13,10,0,0,0,0,0,0,0,0,1,0,0,0
12,39,22,36,7,29,0,0,0,0,0,0,0,0,1,0,0,0
18,8,12,21,25,50,0,0,0,0,0,0,0,1,0,0,0,0
11,25,1,31,17,8,0,0,0,0,0,0,0,0,0,0,0,1
14,10,39,44,18,37,0,0,0,0,0,0,0,0,0,0,0,1
34,14,46,43,12,9,0,0,0,0,0,0,1,0,0,0,0,0
21,33,45,45,48,17,0,0,0,0,0,0,1,0,0,0,0,0
21,8,19,45,1,14,0,0,0,0,0,0,0,0,0,0,0,1
6,6,17,16,50,1,0,0,0,0,0,0,0,0,0,1,0,0
13,25,2,1,46,0,0,0,0,0,0,0,0,0,0,1,0,0
17,37,0,36,25,37,0,0,0,0,0,0,0,1,0,0,0,0
6,39,22,11,40,45,0,0,0,0,0,0,0,1,0,0,0,0
49,11,40,9,16,25,0,0,0,0,0,0,0,0,0,0,1,0
23,29,1,22,49,42,0,0,0,0,0,0,0,1,0,0,0,0
14,36,16,21,18,13,0,0,0,0,0,0,0,0,1,0,0,0
20,9,16,11,4,7,0,0,0,0,0,0,1,0,0,0,0,0
48,12,27,32,18,47,0,0,0,0,0,0,0,1,0,0,0,0
1,5,3,9,10,50,0,0,0,0,0,0,0,1,0,0,0,0
26,16,18,1,30,26,0,0,0,0,0,0,0,0,0,0,1,0
23,9,41,38,8,4,0,0,0,0,0,0,1,0,0,0,0,0
34,9,40,41,46,23,0,0,0,0,0,0,0,0,0,1,0,0
20,9,23,30,16,45,0,0,0,0,0,0,0,1,0,0,0,0
23,13,2,21,44,19,0,0,0,0,0,0,0,0,0,1,0,0
4,4,47,4,29,44,0,0,0,0,0,0,0,0,0,1,0,0
40,9,42,0,34,13,0,0,0,0,0,0,0,0,0,0,1,0
12,42,8,50,36,45,0,0,0,0,0,0,0,0,0,0,0,1
6,36,15,5,18,31,0,0,0,0,0,0,0,0,1,0,0,0
7,13,16,42,30,1,0,0,0,0,0,0,0,0,0,0,0,1
43,24,5,27,18,18,0,0,0,0,0,0,0,0,0,0,1,0
17,6,35,11,10,37,0,0,0,0,0,0,0,0,0,0,1,0
49,17,48,25,23,37,0,0,0,0,0,0,0,0,0,0,1,0
20,2,3,46,31,45,0,0,0,0,0,0,0,1,0,0,0,0
43,29,5,33,9,42,0,0,0,0,0,0,0,1,0,0,0,0
18,23,9,32,27,19,0,0,0,0,0,0,0,0,0,0,0,1
38,0,10,29,4,11,0,0,0,0,0,0,0,0,0,0,1,0
8,50,48,39,14,31,0,0,0,0,0,0,0,0,1,0,0,0
10,11,30,29,42,49,0,0,0,0,0,0,0,0,0,1,0,0
26,46,37,41,13,26,0,0,0,0,0,0,0,0,1,0,0,0
13,45,11,7,22,48,0,0,0,0,0,0,0,1,0,0,0,0
1,35,45,40,38,31,0,0,0,0,0,0,0,0,0,0,0,1
13,47,16,46,50,25,0,0,0,0,0,0,0,0,0,0,0,1
13,10,20,29,3,44,0,0,0,0,0,0,0,1,0,0,0,0
25,47,36,27,30,19,0,0,0,0,0,0,1,0,0,0,0,0
28,20,4,20,30,9,0,0,0,0,0,0,0,0,0,1,0,0
48,25,41,29,14,34,0,0,0,0,0,0,0,0,0,0,1,0
12,46,23,21,6,20,0,0,0,0,0,0,0,0,1,0,0,0
1,31,27,2,16,46,0,0,0,0,0,0,0,1,0,0,0,0
37,7,17,17,8,46,0,0,0,0,0,0,0,1,0,0,0,0
43,15,48,43,4,9,0,0,0,0,0,0,1,0,0,0,0,0
33,50,7,25,9,27,0,0,0,0,0,0,0,0,1,0,0,0
43,22,34,31,35,42,0,0,0,0,0,0,0,0,0,1,0,0
15,5,8,20,10,4,0,0,0,0,0,0,0,0,0,1,0,0
27,19,32,45,5,6,0,0,0,0,0,0,1,0,0,0,0,0
38,25,32,32,29,1,0,0,0,0,0,0,1,0,0,0,0,0
8,16,29,3,37,28,0,0,0,0,0,0,0,0,0,1,0,0
3,31,39,48,9,35,0,0,0,0,0,0,0,0,0,0,0,1
19,6,42,42,0,39,0,0,0,0,0,0,0,0,0,0,0,1
49,30,46,32,19,31,0,0,0,0,0,0,0,0,0,0,1,0
13,0,47,49,31,21,0,0,0,0,0,0,0,0,0,0,0,1
17,25,22,41,42,10,0,0,0,0,0,0,0,0,0,0,0,1
24,46,14,50,34,1,0,0,0,0,0,0,0,0,0,0,0,1
9,13,39,6,30,29,0,0,0,0,0,0,0,0,0,1,0,0
14,28,17,37,26,39,0,0,0,0,0,0,0,0,0,0,0,1
33,0,47,41,36,27,0,0,0,0,0,0,0,0,0,1,0,0
33,15,39,27,33,13,0,0,0,0,0,0,1,0,0,0,0,0
39,48,15,7,37,4,0,0,0,0,0,0,0,0,0,0,1,0
26,0,20,5,48,41,0,0,0,0,0,0,0,0,0,1,0,0
13,34,4,27,5,50,0,0,0,0,0,0,0,1,0,0,0,0
10,35,22,35,17,5,0,0,0,0,0,0,0,0,0,0,0,1
21,18,21,32,42,38,0,0,0,0,0,0,0,0,0,1,0,0
14,50,22,8,34,15,0,0,0,0,0,0,0,0,1,0,0,0
42,48,24,36,24,29,0,0,0,0,0,0,0,0,1,0,0,0
4,7,7,6,18,21,0,0,0,0,0,0,0,1,0,0,0,0
7,5,6,42,13,1,0,0,0,0,0,0,0,0,0,0,0,1
20,39,15,1,33,15,0,0,0,0,0,0,0,0,0,0,1,0
1,43,40,0,41,2,0,0,0,0,0,0,1,0,0,0,0,0
0,37,21,45,12,16,0,0,0,0,0,0,0,0,0,0,0,1
8,23,22,5,0,48,0,0,0,0,0,0,0,1,0,0,0,0
47,22,40,33,23,12,0,0,0,0,0,0,1,0,0,0,0,0
43,40,7,33,22,5,0,0,0,0,0,0,0,0,1,0,0,0
14,21,4,31,30,22,0,0,0,0,0,0,0,1,0,0,0,0
22,24,34,42,22,33,0,0,0,0,0,0,0,0,0,0,0,1
44,28,47,31,40,43,0,0,0,0,0,0,0,0,0,0,1,0
42,31,18,4,18,46,0,0,0,0,0,0,0,0,0,0,1,0
7,25,9,11,42,18,0,0,0,0,0,0,0,0,0,1,0,0
42,47,37,42,23,25,0,0,0,0,0,0,0,0,1,0,0,0
8,42,46,50,20,26,0,0,0,0,0,0,0,0,0,0,0,1
50,6,14,44,46,14,0,0,0,0,0,0,0,0,0,1,0,0
22,28,45,17,27,29,0,0,0,0,0,0,1,0,0,0,0,0
12,6,9,3,3,12,0,0,0,0,0,0,0,0,0,0,1,0
47,19,23,47,46,45,0,0,0,0,0,0,0,0,0,1,0,0
46,36,24,13,19,37,0,0,0,0,0,0,0,0,0,0,1,0
47,23,6,47,22,42,0,0,0,0,0,0,0,1,0,0,0,0
31,20,19,39,39,36,0,0,0,0,0,0,0,0,0,1,0,0
36,11,29,29,9,25,0,0,0,0,0,0,0,0,0,0,1,0
50,13,24,32,29,16,0,0,0,0,0,0,0,0,0,0,1,0
2,36,9,26,41,25,0,0,0,0,0,0,0,0,0,0,0,1
13,41,7,0,34,14,0,0,0,0,0,0,0,0,0,0,1,0
42,12,25,47,15,24,0,0,0,0,0,0,0,0,0,0,0,1
24,21,15,16,29,28,0,0,0,0,0,0,0,1,0,0,0,0
34,18,27,20,48,8,0,0,0,0,0,0,0,0,0,1,0,0
26,20,22,20,5,2,0,0,0,0,0,0,1,0,0,0,0,0
47,43,22,49,46,29,0,0,0,0,0,0,0,1,0,0,0,0
13,47,12,19,43,38,0,0,0,0,0,0,0,1,0,0,0,0
34,3,36,21,6,5,0,0,0,0,0,0,1,0,0,0,0,0
29,26,13,18,40,35,0,0,0,0,0,0,0,1,0,0,0,0
11,39,13,36,37,2,0,0,0,0,0,0,0,0,0,0,0,1
26,14,30,22,49,18,0,0,0,0,0,0,0,0,0,1,0,0
44,8,5,32,5,45,0,0,0,0,0,0,0,1,0,0,0,0
18,45,40,15,26,28,0,0,0,0,0,0,0,0,1,0,0,0
19,44,46,12,29,22,0,0,0,0,0,0,1,0,0,0,0,0
48,29,7,29,30,28,0,0,0,0,0,0,0,1,0,0,0,0
21,11,45,49,4,6,0,0,0,0,0,0,1,0,0,0,0,0
5,3,49,39,31,40,0,0,0,0,0,0,0,0,0,0,0,1
13,38,33,23,32,41,0,0,0,0,0,0,0,0,0,0,0,1
12,18,34,25,49,46,0,0,0,0,0,0,0,0,0,1,0,0
21,16,37,11,19,9,0,0,0,0,0,0,1,0,0,0,0,0
4,1,23,1,32,32,0,0,0,0,0,0,0,0,0,1,0,0
30,26,41,33,35,16,0,0,0,0,0,0,1,0,0,0,0,0
35,44,21,1,33,23,0,0,0,0,0,0,0,0,0,0,1,0
41,33,16,15,47,44,0,0,0,0,0,0,0,1,0,0,0,0
5,2,20,40,31,25,0,0,0,0,0,0,0,0,0,0,0,1
42,49,8,38,43,49,0,0,0,0,0,0,0,1,0,0,0,0
38,24,47,7,25,13,0,0,0,0,0,0,1,0,0,0,0,0
49,43,20,45,4,35,0,0,0,0,0,0,0,0,1,0,0,0
42,39,1,29,12,31,0,0,0,0,0,0,0,1,0,0,0,0
40,30,26,8,13,3,0,0,0,0,0,0,0,0,0,0,1,0
0,22,13,2,16,39,0,0,0,0,0,0,0,1,0,0,0,0
1,29,47,15,24,21,0,0,0,0,0,0,1,0,0,0,0,0
4,4,28,4,29,4,0,0,0,0,0,0,0,0,0,1,0,0
49,45,45,29,43,41,0,0,0,0,0,0,0,0,0,0,1,0
22,49,16,12,16,7,0,0,0,0,0,0,0,0,1,0,0,0
24,8,27,29,36,4,0,0,0,0,0,0,0,0,0,1,0,0
0,10,45,21,34,4,0,0,0,0,0,0,1,0,0,0,0,0
26,39,14,36,27,22,0,0,0,0,0,0,0,0,1,0,0,0
17,5,10,20,33,7,0,0,0,0,0,0,0,0,0,1,0,0
39,16,44,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0
30,24,6,18,46,20,0,0,0,0,0,0,0,0,0,1,0,0
9,46,18,5,6,22,0,0,0,0,0,0,0,0,1,0,0,0
34,43,41,31,12,8,0,0,0,0,0,0,1,0,0,0,0,0
4,19,14,9,1,35,0,0,0,0,0,0,0,1,0,0,0,0
47,34,45,12,8,26,0,0,0,0,0,0,0,0,0,0,1,0
41,45,41,38,42,33,0,0,0,0,0,0,1,0,0,0,0,0
42,38,2,15,13,23,0,0,0,0,0,0,0,0,0,0,1,0
38,2,49,3,11,50,0,0,0,0,0,0,0,0,0,0,1,0
11,37,21,41,40,1,0,0,0,0,0,0,0,0,0,0,0,1
36,47,36,50,48,3,0,0,0,0,0,0,1,0,0,0,0,0
49,50,50,49,24,46,0,0,0,0,0,0,0,0,1,0,0,0
3,43,16,20,39,16,0,0,0,0,0,0,0,0,0,0,0,1
17,49,29,24,44,1,0,0,0,0,0,0,1,0,0,0,0,0
45,36,42,13,22,7,0,0,0,0,0,0,1,0,0,0,0,0
2,6,19,26,15,23,0,0,0,0,0,0,0,0,0,0,0,1
29,13,14,34,38,11,0,0,0,0,0,0,0,0,0,1,0,0
2,20,20,44,30,32,0,0,0,0,0,0,0,0,0,0,0,1
12,43,13,15,16,33,0,0,0,0,0,0,0,0,1,0,0,0
27,18,42,21,7,6,0,0,0,0,0,0,1,0,0,0,0,0
31,25,21,47,24,3,0,0,0,0,0,0,1,0,0,0,0,0
23,30,21,3,8,31,0,0,0,0,0,0,0,0,1,0,0,0
12,11,33,41,48,7,0,0,0,0,0,0,0,0,0,1,0,0
