px,py,pz,alvox,alvoy,alvoz,choque0_x,choque0_y,choque0_z,choque1_x,choque1_y,choque1_z,choque2_x,choque2_y,choque2_z,choque3_x,choque3_y,choque3_z,choque4_x,choque4_y,choque4_z,choque5_x,choque5_y,choque5_z,acao0,acao1,acao2,acao3,acao4,acao5
3,47,46,33,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,42,14,27,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,28,11,47,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,3,36,37,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,1,22,26,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,10,5,14,48,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,4,14,49,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,47,32,23,9,21,0,0,0,29,47,31,0,0,0,0,0,0,29,46,32,0,0,0,0,0,0,1,0,0
6,42,31,36,12,49,0,0,0,0,0,0,6,43,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,26,4,44,31,30,0,0,0,30,26,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,22,28,36,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,34,42,29,39,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,41,21,5,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,1,16,31,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31,18,38,16,26,33,31,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,18,5,46,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,35,24,36,22,44,0,0,0,0,0,0,0,0,0,25,34,24,0,0,0,0,0,0,1,0,0,0,0,0
5,10,6,49,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,41,12,5,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,36,3,46,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,46,17,11,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,21,43,32,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,23,19,26,28,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,42,5,16,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,48,0,3,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,4,29,3,26,7,0,0,0,38,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,30,4,39,19,11,36,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,26,17,3,38,35,0,0,0,22,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,22,3,43,29,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,27,28,42,9,43,0,0,0,0,0,0,0,0,0,17,26,28,0,0,0,0,0,0,0,0,0,0,1,0
44,34,18,48,45,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,38,42,4,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,44,46,41,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,5,21,14,48,35,0,0,0,8,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,41,42,10,41,26,5,41,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44,34,8,4,32,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,15,15,39,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,26,11,16,32,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,27,2,29,29,42,0,0,0,37,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,44,40,0,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,24,48,6,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,13,37,43,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,5,2,14,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,32,7,49,36,15,0,0,0,0,0,0,44,33,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,25,34,25,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,37,4,38,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,27,13,41,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,39,28,7,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,31,21,2,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,4,4,20,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,17,13,36,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,43,26,40,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,38,3,20,17,23,0,0,0,0,0,0,14,39,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,15,26,21,22,25,0,0,0,0,0,0,0,0,0,15,14,26,0,0,0,0,0,0,0,0,1,0,0,0
39,39,12,6,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,17,21,37,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,16,26,25,34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,20,17,6,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,5,20,15,18,10,0,0,0,23,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,20,17,25,39,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,44,13,16,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,28,45,17,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,8,46,29,27,17,0,0,0,8,8,45,0,0,0,0,0,0,8,7,46,0,0,0,0,1,0,0,0,0
24,19,23,9,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,15,4,41,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,4,0,0,0,1,0,0
30,15,31,35,30,29,30,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,26,36,17,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,41,13,3,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,13,15,44,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,28,34,29,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,7,17,2,14,33,0,0,0,0,0,0,0,0,0,19,6,17,0,0,0,0,0,0,0,0,0,0,0,1
2,17,44,3,16,43,2,17,45,0,0,0,0,0,0,0,0,0,0,0,0,3,17,44,0,1,0,0,0,0
30,24,4,26,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,41,17,5,25,8,0,0,0,0,0,0,0,0,0,0,0,0,30,41,17,0,0,0,0,0,0,0,0,1
24,43,0,33,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,17,13,0,34,18,0,0,0,0,0,0,0,0,0,36,16,13,0,0,0,0,0,0,0,0,0,0,0,1
26,22,28,9,37,38,0,0,0,0,0,0,26,23,28,0,0,0,26,21,28,0,0,0,0,0,0,0,0,1
45,6,31,31,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,46,44,40,36,40,0,0,0,0,0,0,0,0,0,15,45,44,0,0,0,0,0,0,0,0,0,0,1,0
19,31,0,42,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,0,1,0,0,0,0,0
13,27,44,48,32,20,0,0,0,0,0,0,0,0,0,0,0,0,14,27,44,0,0,0,0,0,0,0,1,0
22,9,37,11,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,27,22,27,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47,12,9,45,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12,9,1,0,0,0,0,0
7,31,9,2,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,46,17,37,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,45,35,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,11,10,16,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,46,8,45,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,8,14,1,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,1,6,14,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,43,40,44,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,26,47,7,31,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,6,30,27,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,34,17,27,36,4,0,0,0,0,0,0,0,0,0,22,33,17,0,0,0,0,0,0,0,1,0,0,0,0
31,3,42,9,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,28,44,47,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,35,16,35,33,16,12,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,8,3,4,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,24,42,40,7,16,0,0,0,0,0,0,0,0,0,26,23,42,26,23,42,0,0,0,0,1,0,0,0,0
9,12,34,47,38,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,22,44,19,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16,26,41,29,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,48,0,40,17,38,23,48,1,0,0,0,0,0,0,23,49,0,0,0,0,0,0,0,1,0,0,0,0,0
18,4,19,14,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,38,4,42,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,37,0,0,41,29,0,0,0,0,0,0,0,0,0,32,36,0,0,0,0,0,0,0,0,0,0,0,0,1
8,39,43,2,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,39,22,17,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,9,11,15,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,7,22,36,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,3,6,46,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,5,10,25,31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,40,18,20,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,12,34,5,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,20,44,10,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,24,3,43,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,13,35,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,12,49,16,15,24,0,0,0,0,0,0,0,0,0,36,11,49,0,0,0,0,0,0,0,1,0,0,0,0
32,12,29,36,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,6,46,44,46,15,0,0,0,47,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,43,19,23,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,16,48,0,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23,44,34,8,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,23,42,38,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,42,0,1,0,0,0,0
24,12,5,16,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,46,13,36,5,36,0,0,0,2,46,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,17,38,32,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,41,43,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,11,32,33,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,17,43,42,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,12,12,15,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,28,1,7,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,1,1,0,0,0,0,0
3,9,19,7,24,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,24,40,38,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,3,6,45,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0,29,18,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,15,20,28,29,20,0,0,0,0,0,0,0,0,0,0,0,0,12,15,20,0,0,0,0,0,0,0,1,0
19,40,47,4,10,6,0,0,0,19,40,46,19,40,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,30,12,29,19,17,26,30,13,0,0,0,0,0,0,0,0,0,26,29,12,0,0,0,0,0,0,1,0,0
9,19,22,45,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,11,46,20,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,29,29,7,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,49,17,14,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,11,12,10,0,10,44,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,7,11,23,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,46,10,12,34,49,0,0,0,0,0,0,0,0,0,0,0,0,5,46,10,0,0,0,1,0,0,0,0,0
31,36,17,5,37,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,26,43,22,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,43,43,23,36,20,18,43,44,0,0,0,0,0,0,18,44,43,0,0,0,0,0,0,0,1,0,0,0,0
38,47,34,45,45,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,29,46,9,45,36,0,0,0,33,29,45,0,0,0,33,30,46,0,0,0,0,0,0,0,0,0,0,0,1
34,7,43,27,7,9,34,7,44,0,0,0,0,0,0,34,8,43,0,0,0,0,0,0,0,1,0,0,0,0
41,21,16,12,5,11,0,0,0,0,0,0,0,0,0,0,0,0,42,21,16,0,0,0,0,0,0,0,0,1
19,11,19,29,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,4,4,31,8,2,36,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,18,39,46,33,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,22,48,4,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,29,46,33,40,2,11,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,41,18,12,27,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,16,41,46,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,2,2,36,40,1,0,0,0,0,0,0,0,0,0,27,1,2,0,0,0,0,0,0,0,0,1,0,0,0
7,8,34,11,40,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,32,48,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,34,26,40,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,46,12,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,34,9,44,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,39,37,12,28,10,0,0,0,0,0,0,40,40,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,10,7,9,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,26,25,45,43,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,25,0,0,0,0,1,0
31,34,6,4,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,28,41,20,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,21,40,20,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,44,44,3,33,7,0,0,0,3,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,14,25,18,45,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,0,3,37,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,2,39,29,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,35,40,19,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,12,41,9,39,21,38,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,3,15,47,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,35,27,16,30,47,0,0,0,0,0,0,0,0,0,47,34,27,0,0,0,0,0,0,0,0,0,0,0,1
28,14,19,20,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,19,0,0,0,0,0,1
36,38,9,26,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,15,4,8,38,29,0,0,0,0,0,0,48,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,29,48,41,46,46,0,0,0,0,0,0,0,0,0,17,28,48,0,0,0,0,0,0,0,0,0,0,1,0
2,44,27,46,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,35,32,31,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37,23,28,39,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,16,23,26,15,36,27,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,45,22,23,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,38,38,21,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,38,0,0,0,1,0,0
22,14,17,8,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,42,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,33,47,39,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,33,47,0,0,0,0,1,0
20,5,1,41,44,8,20,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,14,12,6,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,30,13,20,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,30,3,14,36,48,0,0,0,0,0,0,7,31,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,39,49,35,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,23,1,9,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,17,35,5,8,3,0,0,0,0,0,0,0,0,0,24,16,35,0,0,0,0,0,0,0,1,0,0,0,0
1,44,39,5,47,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39,22,48,15,48,43,0,0,0,0,0,0,0,0,0,39,21,48,0,0,0,40,22,48,0,0,1,0,0,0
20,32,44,28,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,4,1,40,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,36,19,26,40,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,36,13,37,44,43,0,0,0,0,0,0,10,37,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,14,29,43,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,35,36,10,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,21,26,35,45,31,1,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,12,10,27,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,32,36,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,28,3,9,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,37,26,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,46,1,37,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,40,31,16,12,16,0,0,0,0,0,0,0,0,0,0,0,0,16,40,31,0,0,0,0,0,0,1,0,0
29,24,31,14,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,5,48,30,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24,27,31,10,38,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,10,49,16,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,5,36,32,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,17,44,34,47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,1,20,47,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,1,13,21,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,33,31,33,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,27,17,47,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,4,24,6,16,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0
5,28,30,32,8,23,5,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0,33,0,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,25,15,44,49,14,11,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
